eco_id,eco_name,species_group,S
30203,Zambezian Cryptosepalum dry forests,Mammals,87
30203,Zambezian Cryptosepalum dry forests,Plants,324
30203,Zambezian Cryptosepalum dry forests,Reptiles,34
30701,Angolan Miombo woodlands,Amphibians,52
30701,Angolan Miombo woodlands,Birds,531
30701,Angolan Miombo woodlands,Mammals,169
30701,Angolan Miombo woodlands,Plants,507
30701,Angolan Miombo woodlands,Reptiles,86
30702,Angolan Mopane woodlands,Amphibians,20
30702,Angolan Mopane woodlands,Birds,383
30702,Angolan Mopane woodlands,Mammals,118
30702,Angolan Mopane woodlands,Plants,460
30702,Angolan Mopane woodlands,Reptiles,100
30703,Ascension scrub and grasslands,Amphibians,0
30703,Ascension scrub and grasslands,Birds,14
30703,Ascension scrub and grasslands,Mammals,0
30703,Ascension scrub and grasslands,Plants,129
30703,Ascension scrub and grasslands,Reptiles,0
30704,Central Zambezian Miombo woodlands,Amphibians,84
30704,Central Zambezian Miombo woodlands,Birds,698
30704,Central Zambezian Miombo woodlands,Mammals,243
30704,Central Zambezian Miombo woodlands,Plants,3637
30704,Central Zambezian Miombo woodlands,Reptiles,187
30705,East Sudanian savanna,Amphibians,31
30705,East Sudanian savanna,Birds,606
30705,East Sudanian savanna,Mammals,185
30705,East Sudanian savanna,Plants,66
30705,East Sudanian savanna,Reptiles,121
30706,Eastern Miombo woodlands,Amphibians,41
30706,Eastern Miombo woodlands,Birds,456
30706,Eastern Miombo woodlands,Mammals,145
30706,Eastern Miombo woodlands,Plants,83
30706,Eastern Miombo woodlands,Reptiles,101
30707,Guinean forest-savanna mosaic,Amphibians,33
30707,Guinean forest-savanna mosaic,Birds,550
30707,Guinean forest-savanna mosaic,Mammals,204
30707,Guinean forest-savanna mosaic,Plants,558
30707,Guinean forest-savanna mosaic,Reptiles,125
30708,Itigi-Sumbu thicket,Amphibians,12
30708,Itigi-Sumbu thicket,Birds,359
30708,Itigi-Sumbu thicket,Mammals,108
30708,Itigi-Sumbu thicket,Plants,3648
30708,Itigi-Sumbu thicket,Reptiles,41
30709,Kalahari Acacia-Baikiaea woodlands,Amphibians,30
30709,Kalahari Acacia-Baikiaea woodlands,Birds,470
30709,Kalahari Acacia-Baikiaea woodlands,Mammals,119
30709,Kalahari Acacia-Baikiaea woodlands,Plants,123
30709,Kalahari Acacia-Baikiaea woodlands,Reptiles,89
30710,Mandara Plateau mosaic,Amphibians,10
30710,Mandara Plateau mosaic,Birds,318
30710,Mandara Plateau mosaic,Mammals,76
30710,Mandara Plateau mosaic,Plants,52
30710,Mandara Plateau mosaic,Reptiles,18
30711,Northern Acacia-Commiphora bushlands and thickets,Amphibians,15
30711,Northern Acacia-Commiphora bushlands and thickets,Birds,688
30711,Northern Acacia-Commiphora bushlands and thickets,Mammals,212
30711,Northern Acacia-Commiphora bushlands and thickets,Plants,111
30711,Northern Acacia-Commiphora bushlands and thickets,Reptiles,99
30712,Northern Congolian forest-savanna mosaic,Amphibians,63
30712,Northern Congolian forest-savanna mosaic,Birds,610
30712,Northern Congolian forest-savanna mosaic,Mammals,222
30712,Northern Congolian forest-savanna mosaic,Plants,104
30712,Northern Congolian forest-savanna mosaic,Reptiles,145
30713,Sahelian Acacia savanna,Amphibians,16
30713,Sahelian Acacia savanna,Birds,539
30713,Sahelian Acacia savanna,Mammals,154
30713,Sahelian Acacia savanna,Plants,287
30713,Sahelian Acacia savanna,Reptiles,113
30714,Serengeti volcanic grasslands,Amphibians,11
30714,Serengeti volcanic grasslands,Birds,426
30714,Serengeti volcanic grasslands,Mammals,133
30714,Serengeti volcanic grasslands,Plants,106
30714,Serengeti volcanic grasslands,Reptiles,64
30715,Somali Acacia-Commiphora bushlands and thickets,Amphibians,19
30715,Somali Acacia-Commiphora bushlands and thickets,Birds,538
30715,Somali Acacia-Commiphora bushlands and thickets,Mammals,169
30715,Somali Acacia-Commiphora bushlands and thickets,Plants,129
30715,Somali Acacia-Commiphora bushlands and thickets,Reptiles,177
30716,Southern Acacia-Commiphora bushlands and thickets,Amphibians,17
30716,Southern Acacia-Commiphora bushlands and thickets,Birds,596
30716,Southern Acacia-Commiphora bushlands and thickets,Mammals,180
30716,Southern Acacia-Commiphora bushlands and thickets,Plants,552
30716,Southern Acacia-Commiphora bushlands and thickets,Reptiles,90
30717,Southern Africa bushveld,Amphibians,37
30717,Southern Africa bushveld,Birds,471
30717,Southern Africa bushveld,Mammals,142
30717,Southern Africa bushveld,Plants,467
30717,Southern Africa bushveld,Reptiles,134
30718,Southern Congolian forest-savanna mosaic,Amphibians,42
30718,Southern Congolian forest-savanna mosaic,Birds,553
30718,Southern Congolian forest-savanna mosaic,Mammals,177
30718,Southern Congolian forest-savanna mosaic,Plants,121
30718,Southern Congolian forest-savanna mosaic,Reptiles,126
30719,Southern Miombo woodlands,Amphibians,45
30719,Southern Miombo woodlands,Birds,508
30719,Southern Miombo woodlands,Mammals,181
30719,Southern Miombo woodlands,Plants,114
30719,Southern Miombo woodlands,Reptiles,122
30720,St. Helena scrub and woodlands,Amphibians,0
30720,St. Helena scrub and woodlands,Birds,2
30720,St. Helena scrub and woodlands,Mammals,0
30720,St. Helena scrub and woodlands,Plants,315
30720,St. Helena scrub and woodlands,Reptiles,0
30721,Victoria Basin forest-savanna mosaic,Amphibians,27
30721,Victoria Basin forest-savanna mosaic,Birds,623
30721,Victoria Basin forest-savanna mosaic,Mammals,227
30721,Victoria Basin forest-savanna mosaic,Plants,1307
30721,Victoria Basin forest-savanna mosaic,Reptiles,119
30722,West Sudanian savanna,Amphibians,25
30722,West Sudanian savanna,Birds,551
30722,West Sudanian savanna,Mammals,174
30722,West Sudanian savanna,Plants,615
30722,West Sudanian savanna,Reptiles,129
30723,Western Congolian forest-savanna mosaic,Amphibians,33
30723,Western Congolian forest-savanna mosaic,Birds,552
30723,Western Congolian forest-savanna mosaic,Mammals,170
30723,Western Congolian forest-savanna mosaic,Plants,1861
30723,Western Congolian forest-savanna mosaic,Reptiles,130
30724,Western Zambezian grasslands,Amphibians,29
30724,Western Zambezian grasslands,Birds,366
30724,Western Zambezian grasslands,Mammals,128
30724,Western Zambezian grasslands,Plants,975
30724,Western Zambezian grasslands,Reptiles,49
30725,Zambezian and Mopane woodlands,Amphibians,50
30725,Zambezian and Mopane woodlands,Birds,552
30725,Zambezian and Mopane woodlands,Mammals,200
30725,Zambezian and Mopane woodlands,Plants,607
30725,Zambezian and Mopane woodlands,Reptiles,162
30726,Zambezian Baikiaea woodlands,Amphibians,50
30726,Zambezian Baikiaea woodlands,Birds,507
30726,Zambezian Baikiaea woodlands,Mammals,160
30726,Zambezian Baikiaea woodlands,Plants,453
30726,Zambezian Baikiaea woodlands,Reptiles,87
30801,Al Hajar montane woodlands,Amphibians,2
30801,Al Hajar montane woodlands,Birds,70
30801,Al Hajar montane woodlands,Mammals,25
30801,Al Hajar montane woodlands,Plants,814
30801,Al Hajar montane woodlands,Reptiles,16
30802,Amsterdam and Saint-Paul Islands temperate grasslands,Amphibians,0
30802,Amsterdam and Saint-Paul Islands temperate grasslands,Birds,14
30802,Amsterdam and Saint-Paul Islands temperate grasslands,Mammals,0
30802,Amsterdam and Saint-Paul Islands temperate grasslands,Plants,251
30802,Amsterdam and Saint-Paul Islands temperate grasslands,Reptiles,0
30803,Tristan Da Cunha-Gough Islands shrub and grasslands,Amphibians,0
30803,Tristan Da Cunha-Gough Islands shrub and grasslands,Birds,67
30803,Tristan Da Cunha-Gough Islands shrub and grasslands,Mammals,0
30803,Tristan Da Cunha-Gough Islands shrub and grasslands,Plants,280
30803,Tristan Da Cunha-Gough Islands shrub and grasslands,Reptiles,0
30901,East African halophytics,Amphibians,1
30901,East African halophytics,Birds,223
30901,East African halophytics,Mammals,78
30901,East African halophytics,Plants,306
30901,East African halophytics,Reptiles,4
30902,Etosha Pan halophytics,Amphibians,1
30902,Etosha Pan halophytics,Birds,217
30902,Etosha Pan halophytics,Mammals,56
30902,Etosha Pan halophytics,Plants,303
30902,Etosha Pan halophytics,Reptiles,11
30903,Inner Niger Delta flooded savanna,Amphibians,4
30903,Inner Niger Delta flooded savanna,Birds,287
30903,Inner Niger Delta flooded savanna,Mammals,50
30903,Inner Niger Delta flooded savanna,Plants,96
30903,Inner Niger Delta flooded savanna,Reptiles,16
30904,Lake Chad flooded savanna,Amphibians,3
30904,Lake Chad flooded savanna,Birds,293
30904,Lake Chad flooded savanna,Mammals,67
30904,Lake Chad flooded savanna,Plants,336
30904,Lake Chad flooded savanna,Reptiles,16
30905,Saharan flooded grasslands,Amphibians,7
30905,Saharan flooded grasslands,Birds,394
30905,Saharan flooded grasslands,Mammals,100
30905,Saharan flooded grasslands,Plants,1486
30905,Saharan flooded grasslands,Reptiles,24
30906,Zambezian coastal flooded savanna,Amphibians,21
30906,Zambezian coastal flooded savanna,Birds,309
30906,Zambezian coastal flooded savanna,Mammals,76
30906,Zambezian coastal flooded savanna,Plants,448
30906,Zambezian coastal flooded savanna,Reptiles,56
30907,Zambezian flooded grasslands,Amphibians,36
30907,Zambezian flooded grasslands,Birds,498
30907,Zambezian flooded grasslands,Mammals,143
30907,Zambezian flooded grasslands,Plants,383
30907,Zambezian flooded grasslands,Reptiles,90
30908,Zambezian halophytics,Amphibians,1
30908,Zambezian halophytics,Birds,256
30908,Zambezian halophytics,Mammals,50
30908,Zambezian halophytics,Plants,244
30908,Zambezian halophytics,Reptiles,11
31001,Angolan montane forest-grassland mosaic,Amphibians,34
31001,Angolan montane forest-grassland mosaic,Birds,355
31001,Angolan montane forest-grassland mosaic,Mammals,103
31001,Angolan montane forest-grassland mosaic,Plants,173
31001,Angolan montane forest-grassland mosaic,Reptiles,44
31002,Angolan scarp savanna and woodlands,Amphibians,32
31002,Angolan scarp savanna and woodlands,Birds,387
31002,Angolan scarp savanna and woodlands,Mammals,103
31002,Angolan scarp savanna and woodlands,Plants,295
31002,Angolan scarp savanna and woodlands,Reptiles,50
31003,Drakensberg alti-montane grasslands and woodlands,Amphibians,18
31003,Drakensberg alti-montane grasslands and woodlands,Birds,288
31003,Drakensberg alti-montane grasslands and woodlands,Mammals,68
31003,Drakensberg alti-montane grasslands and woodlands,Plants,276
31003,Drakensberg alti-montane grasslands and woodlands,Reptiles,29
31004,"Drakensberg montane grasslands, woodlands and forests",Amphibians,47
31004,"Drakensberg montane grasslands, woodlands and forests",Birds,450
31004,"Drakensberg montane grasslands, woodlands and forests",Mammals,150
31004,"Drakensberg montane grasslands, woodlands and forests",Plants,112
31004,"Drakensberg montane grasslands, woodlands and forests",Reptiles,118
31005,East African montane moorlands,Amphibians,12
31005,East African montane moorlands,Birds,116
31005,East African montane moorlands,Mammals,71
31005,East African montane moorlands,Plants,69
31005,East African montane moorlands,Reptiles,9
31006,Eastern Zimbabwe montane forest-grassland mosaic,Amphibians,22
31006,Eastern Zimbabwe montane forest-grassland mosaic,Birds,400
31006,Eastern Zimbabwe montane forest-grassland mosaic,Mammals,108
31006,Eastern Zimbabwe montane forest-grassland mosaic,Plants,997
31006,Eastern Zimbabwe montane forest-grassland mosaic,Reptiles,57
31007,Ethiopian montane grasslands and woodlands,Amphibians,33
31007,Ethiopian montane grasslands and woodlands,Birds,516
31007,Ethiopian montane grasslands and woodlands,Mammals,133
31007,Ethiopian montane grasslands and woodlands,Plants,956
31007,Ethiopian montane grasslands and woodlands,Reptiles,56
31008,Ethiopian montane moorlands,Amphibians,29
31008,Ethiopian montane moorlands,Birds,347
31008,Ethiopian montane moorlands,Mammals,88
31008,Ethiopian montane moorlands,Plants,1562
31008,Ethiopian montane moorlands,Reptiles,17
31009,Highveld grasslands,Amphibians,29
31009,Highveld grasslands,Birds,397
31009,Highveld grasslands,Mammals,114
31009,Highveld grasslands,Plants,268
31009,Highveld grasslands,Reptiles,68
31010,Jos Plateau forest-grassland mosaic,Amphibians,16
31010,Jos Plateau forest-grassland mosaic,Birds,59
31010,Jos Plateau forest-grassland mosaic,Mammals,58
31010,Jos Plateau forest-grassland mosaic,Plants,1032
31010,Jos Plateau forest-grassland mosaic,Reptiles,61
31011,Madagascar ericoid thickets,Amphibians,23
31011,Madagascar ericoid thickets,Birds,44
31011,Madagascar ericoid thickets,Mammals,19
31011,Madagascar ericoid thickets,Plants,367
31011,Madagascar ericoid thickets,Reptiles,21
31012,Maputaland-Pondoland bushland and thickets,Amphibians,38
31012,Maputaland-Pondoland bushland and thickets,Birds,351
31012,Maputaland-Pondoland bushland and thickets,Mammals,86
31012,Maputaland-Pondoland bushland and thickets,Plants,145
31012,Maputaland-Pondoland bushland and thickets,Reptiles,63
31013,Rwenzori-Virunga montane moorlands,Amphibians,4
31013,Rwenzori-Virunga montane moorlands,Birds,181
31013,Rwenzori-Virunga montane moorlands,Mammals,60
31013,Rwenzori-Virunga montane moorlands,Plants,10
31013,Rwenzori-Virunga montane moorlands,Reptiles,9
31014,South Malawi montane forest-grassland mosaic,Amphibians,34
31014,South Malawi montane forest-grassland mosaic,Birds,412
31014,South Malawi montane forest-grassland mosaic,Mammals,128
31014,South Malawi montane forest-grassland mosaic,Plants,465
31014,South Malawi montane forest-grassland mosaic,Reptiles,37
31015,Southern Rift montane forest-grassland mosaic,Amphibians,48
31015,Southern Rift montane forest-grassland mosaic,Birds,485
31015,Southern Rift montane forest-grassland mosaic,Mammals,151
31015,Southern Rift montane forest-grassland mosaic,Plants,46
31015,Southern Rift montane forest-grassland mosaic,Reptiles,46
31201,Albany thickets,Amphibians,14
31201,Albany thickets,Birds,280
31201,Albany thickets,Mammals,67
31201,Albany thickets,Plants,206
31201,Albany thickets,Reptiles,55
31202,Lowland fynbos and renosterveld,Amphibians,26
31202,Lowland fynbos and renosterveld,Birds,296
31202,Lowland fynbos and renosterveld,Mammals,78
31202,Lowland fynbos and renosterveld,Plants,242
31202,Lowland fynbos and renosterveld,Reptiles,68
31203,Montane fynbos and renosterveld,Amphibians,32
31203,Montane fynbos and renosterveld,Birds,311
31203,Montane fynbos and renosterveld,Mammals,88
31203,Montane fynbos and renosterveld,Plants,219
31203,Montane fynbos and renosterveld,Reptiles,74
31301,Aldabra Island xeric scrub,Amphibians,0
31301,Aldabra Island xeric scrub,Birds,44
31301,Aldabra Island xeric scrub,Mammals,5
31301,Aldabra Island xeric scrub,Plants,149
31301,Aldabra Island xeric scrub,Reptiles,11
31302,Arabian Peninsula coastal fog desert,Amphibians,1
31302,Arabian Peninsula coastal fog desert,Birds,244
31302,Arabian Peninsula coastal fog desert,Mammals,58
31302,Arabian Peninsula coastal fog desert,Plants,3
31302,Arabian Peninsula coastal fog desert,Reptiles,68
31303,East Saharan montane xeric woodlands,Amphibians,2
31303,East Saharan montane xeric woodlands,Birds,232
31303,East Saharan montane xeric woodlands,Mammals,47
31303,East Saharan montane xeric woodlands,Plants,414
31303,East Saharan montane xeric woodlands,Reptiles,7
31304,Eritrean coastal desert,Amphibians,5
31304,Eritrean coastal desert,Birds,209
31304,Eritrean coastal desert,Mammals,42
