no.csv,Code,Name,Category,Country_name,Country_code,Carbon_Footprint,Carbon_Dioxide,Methane_fossil,Methane_bio,Nitrous_Oxide,HFC,Land,N_input,P_input,Water,Pesticides,Biodiversity,Ammonia,Labour,Animal_Welfare,Antibiotics
1209,142,"Groundnuts, excluding shelled",Nuts,Italy,IT,0.693245139,0.578206914,4.65E-04,0,3.71E-04,NA,3.449346349,1.31E-02,4.48E-03,0.19,2.091343739,6.73E-09,7.97E-04,2.31E-03,,
1210,142,"Groundnuts, excluding shelled",Nuts,USA,US,0.693245139,0.578206914,4.65E-04,0,3.71E-04,NA,3.449346349,1.31E-02,4.48E-03,0.19,2.091343739,6.73E-09,7.97E-04,2.31E-03,,
1211,1374,"Hazelnuts, in shell",Nuts,Georgia,GE,3.787807249,2.513716241,3.05E-03,0,4.33E-03,NA,10.98925251,0.229376258,0,0.717,2.091343739,7.24E-09,1.39E-02,2.20E-02,,
1212,231,Hen eggs in shell,Egg,China,CN,1.039475515,0.445342932,5.21E-04,3.18E-03,1.96E-03,NA,4.428833524,5.57E-02,5.84E-03,1.45E-02,0.289659679,1.01E-10,3.19E-03,4.35E-03,0.3,0.1
1213,231,Hen eggs in shell,Egg,Portugal,PT,0.96339436,0.609669709,9.23E-04,2.88E-03,1.05E-03,NA,5.43200315,5.59E-02,9.09E-03,0.393465696,0.342500046,9.61E-09,2.93E-03,2.12E-03,0.47,0.5
1214,231,Hen eggs in shell,NA,Romania,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,231,Hen eggs in shell,Egg,UK,GB,0.96825064,0.471779623,7.30E-04,2.12E-03,1.64E-03,NA,3.386673817,5.55E-02,8.20E-03,7.86E-02,0.50527034,1.06E-09,3.17E-03,1.15E-02,0.39,0.2
1216,2910,Honey,Wild foods,China,CN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,2910,Honey,Wild foods,France,FR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,2910,Honey,Wild foods,Germany,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,2910,Honey,Wild foods,Mexico,MX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,2910,Honey,Wild foods,Greece,GR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,2910,Honey,Wild foods,Hungary,HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,2910,Honey,Wild foods,Italy,IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,2910,Honey,Wild foods,Poland,PL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,2910,Honey,Wild foods,Sweden,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,1379.02,Kola nuts,Stimulants,Cameroon,CM,1.420789463,0.861734502,5.57E-04,0,1.99E-03,NA,20.35167698,5.09E-02,1.02E-02,0,16.9732986,5.89E-09,3.09E-03,4.778166721,,
1226,1379.02,Kola nuts,Stimulants,Cote d'Ivoire,CI,1.420789463,0.861734502,5.57E-04,0,1.99E-03,NA,20.35167698,5.09E-02,1.02E-02,0,16.9732986,5.89E-09,3.09E-03,4.778166721,,
1227,1379.02,Kola nuts,Stimulants,Ghana,GH,9.44E-02,4.78E-02,9.50E-05,0,1.60E-04,NA,18.41078135,0,0.112305766,0,14.47087414,3.94E-09,0,4.322483246,,
1228,1379.02,Kola nuts,Stimulants,Nigeria,NG,9.44E-02,4.78E-02,9.50E-05,0,1.60E-04,NA,18.41078135,0,0.112305766,0,14.47087414,3.94E-09,0,4.322483246,,
1229,1441,Linseed,Seeds,Kazakhstan,KZ,0.342605174,0.285684187,3.74E-04,0,1.68E-04,NA,9.451438509,0,0,0.299,1.187810731,5.93E-10,0,0.110241579,,
1230,1709.02,Lupins,Pulses,Turkey,TR,0.271452756,0.210743453,2.44E-04,0,1.96E-04,NA,6.997606818,1.81E-02,2.67E-03,0.194,2.041484716,1.15E-08,8.13E-05,1.22E-02,,
1231,1709.02,Lupins,Pulses,Sweden,SE,0.299749748,0.192087411,1.96E-04,0,3.73E-04,NA,6.790525858,1.76E-02,2.67E-03,3.90E-02,1.269828336,2.26E-10,8.13E-05,1.81E-02,,
1232,1316,"Mangoes, guavas and mangosteens",Fruits,Pakistan,PK,0.372863466,0.313986746,7.62E-04,0,1.33E-04,NA,0.444948324,2.46E-03,3.70E-04,0.65,0.154678927,1.44E-10,1.50E-04,8.84E-02,,
1233,1316,"Mangoes, guavas and mangosteens",Fruits,Spain,ES,0.372863466,0.313986746,7.62E-04,0,1.33E-04,NA,0.444948324,2.46E-03,3.70E-04,0.65,0.154678927,1.44E-10,1.50E-04,8.84E-02,,
1234,1630,Maté leaves,Stimulants,Argentina,AR,1.061478568,0.65729553,6.57E-04,0,1.41E-03,NA,5.797370313,4.64E-02,2.90E-02,0.181,3.443637966,2.76E-09,2.82E-03,1.41686571,,
1235,1630,Maté leaves,Stimulants,Brazil,BR,1.061478568,0.65729553,6.57E-04,0,1.41E-03,NA,5.797370313,4.64E-02,2.90E-02,0.181,3.443637966,2.76E-09,2.82E-03,1.41686571,,
1236,1630,Maté leaves,Stimulants,Paraguay,PY,1.061478568,0.65729553,6.57E-04,0,1.41E-03,NA,5.797370313,4.64E-02,2.90E-02,0.181,3.443637966,2.76E-09,2.82E-03,1.41686571,,
1237,1199.02,Mixed grain,Cereals,Latvia,LV,0.510394112,0.296818022,4.54E-04,0,7.33E-04,NA,4.285775511,3.77E-02,1.29E-02,4.10E-02,0.330004714,1.63E-10,2.29E-03,3.26E-02,,
1238,1199.02,Mixed grain,Cereals,Sweden,SE,0.43531839,0.212489468,3.26E-04,0,7.81E-04,NA,2.71640218,2.39E-02,8.15E-03,8.00E-03,0.209162968,9.05E-11,1.45E-03,7.20E-03,,
1239,1270,Mushrooms and truffles,Pulses,Sweden,SE,0.235115259,0.161812399,2.85E-04,0,2.37E-04,NA,3.437441993,3.20E-02,1.72E-03,5.00E-03,0.316244663,3.52E-10,2.09E-04,3.59E-02,,
1240,1270,Mushrooms and truffles,Pulses,France,FR,0.235115259,0.161812399,2.85E-04,0,2.37E-04,NA,3.437441993,3.20E-02,1.72E-03,5.00E-03,0.316244663,3.52E-10,2.09E-04,3.59E-02,,
1241,1270,Mushrooms and truffles,Pulses,Germany,DE,0.235115259,0.161812399,2.85E-04,0,2.37E-04,NA,3.437441993,3.20E-02,1.72E-03,5.00E-03,0.316244663,3.52E-10,2.09E-04,3.59E-02,,
1242,1270,Mushrooms and truffles,Pulses,Poland,PL,0.235115259,0.161812399,2.85E-04,0,2.37E-04,NA,3.437441993,3.20E-02,1.72E-03,5.00E-03,0.316244663,3.52E-10,2.09E-04,3.59E-02,,
1243,1270,Mushrooms and truffles,Pulses,Greece,GR,0.235115259,0.161812399,2.85E-04,0,2.37E-04,NA,3.437441993,3.20E-02,1.72E-03,5.00E-03,0.316244663,3.52E-10,2.09E-04,3.59E-02,,
1244,1270,Mushrooms and truffles,Pulses,Hungary,HU,0.235115259,0.161812399,2.85E-04,0,2.37E-04,NA,3.437441993,3.20E-02,1.72E-03,5.00E-03,0.316244663,3.52E-10,2.09E-04,3.59E-02,,
1245,1270,Mushrooms and truffles,Pulses,Ireland,IE,0.235115259,0.161812399,2.85E-04,0,2.37E-04,NA,3.437441993,3.20E-02,1.72E-03,5.00E-03,0.316244663,3.52E-10,2.09E-04,3.59E-02,,
1246,1270,Mushrooms and truffles,Pulses,Spain,ES,0.235115259,0.161812399,2.85E-04,0,2.37E-04,NA,3.437441993,3.20E-02,1.72E-03,5.00E-03,0.316244663,3.52E-10,2.09E-04,3.59E-02,,
1247,1270,Mushrooms and truffles,Pulses,Italy,IT,0.235115259,0.161812399,2.85E-04,0,2.37E-04,NA,3.437441993,3.20E-02,1.72E-03,5.00E-03,0.316244663,3.52E-10,2.09E-04,3.59E-02,,
1248,1270,Mushrooms and truffles,Pulses,China,CN,0.235115259,0.161812399,2.85E-04,0,2.37E-04,NA,3.437441993,3.20E-02,1.72E-03,5.00E-03,0.316244663,3.52E-10,2.09E-04,3.59E-02,,
1249,1653,"Nutmeg, mace, cardamoms, raw",Stimulants,Guatemala,GT,0.709867762,0.633544026,1.02E-03,0,1.68E-04,NA,9.963136395,3.99E-03,0,2.91,0.566156588,1.95E-08,2.43E-04,0.149447046,,
1250,1653,"Nutmeg, mace, cardamoms, raw",Stimulants,India,IN,0.793746402,0.71090631,2.82E-04,0,2.73E-04,NA,4.688452342,3.99E-03,0,0.292,0.566156588,3.05E-09,2.43E-04,1.058418116,,
1251,1653,"Nutmeg, mace, cardamoms, raw",Stimulants,Indonesia,ID,0.239167375,0.159689353,1.92E-04,0,2.70E-04,NA,3.00920214,3.99E-03,0,4.30E-02,0.566156588,5.79E-10,2.43E-04,0.679327383,,
1252,1379.9,Nuts nes,Nuts,China,CN,3.269673784,1.437870506,2.68E-03,0,6.42E-03,NA,2.618897968,0.229376258,0,9.10E-02,2.091343739,5.04E-10,1.39E-02,0.11036036,,
1253,1379.9,Nuts nes,Nuts,Turkey,TR,3.787807249,2.513716241,3.05E-03,0,4.33E-03,NA,10.98925251,0.229376258,0,0.717,2.091343739,7.24E-09,1.39E-02,2.20E-02,,
1254,1379.9,Nuts nes,Nuts,Italy,IT,3.787807249,2.513716241,3.05E-03,0,4.33E-03,NA,10.98925251,0.229376258,0,0.717,2.091343739,7.24E-09,1.39E-02,2.20E-02,,
1255,1379.9,Nuts nes,Nuts,Spain,ES,3.787807249,2.513716241,3.05E-03,0,4.33E-03,NA,10.98925251,0.229376258,0,0.717,2.091343739,7.24E-09,1.39E-02,2.20E-02,,
1256,1241.9,"Other beans, green",Vegetables,Kenya,KE,0.126961817,7.09E-02,2.08E-04,0,1.82E-04,NA,0.532782081,2.06E-03,1.56E-03,0.211,0.292503596,1.04E-09,4.76E-05,4.05E-04,,
1257,1241.9,"Other beans, green",Vegetables,Morocco,MA,0.126961817,7.09E-02,2.08E-04,0,1.82E-04,NA,0.532782081,2.06E-03,1.56E-03,0.211,0.292503596,1.04E-09,4.76E-05,4.05E-04,,
1258,1241.9,"Other beans, green",Vegetables,Netherlands,NL,0.126961817,7.09E-02,2.08E-04,0,1.82E-04,NA,0.532782081,2.06E-03,1.56E-03,0.211,0.292503596,1.04E-09,4.76E-05,4.05E-04,,
1259,1359.9,"Other fruits, n.e.c.",Fruits,Turkey,TR,0.690655819,0.519679167,5.77E-04,0,5.63E-04,NA,2.753834715,2.74E-02,1.39E-02,0.216,6.883924661,4.54E-09,1.67E-03,9.17E-02,,
1260,21170.92,"Other meat n.e.c., fresh, chilled or frozen",Red meat,China,CN,34.39548371,3.640099117,NA,0.685004769,2.51E-02,NA,36.11179874,1.045185084,2.64E-02,0.172,1.68E-03,1.78E-09,0.166825553,2.92E-02,1.60E-02,10.1
1261,21170.92,"Other meat n.e.c., fresh, chilled or frozen",Red meat,New Zealand,NZ,34.39548371,3.640099117,NA,0.685004769,2.51E-02,NA,36.11179874,1.045185084,2.64E-02,0.172,1.68E-03,1.78E-09,0.166825553,2.92E-02,1.60E-02,10.1
1262,21170.92,"Other meat n.e.c., fresh, chilled or frozen",Red meat,France,FR,34.39548371,3.640099117,NA,0.685004769,2.51E-02,NA,36.11179874,1.045185084,2.64E-02,0.172,1.68E-03,1.78E-09,0.166825553,2.92E-02,1.60E-02,10.1
1263,21170.92,"Other meat n.e.c., fresh, chilled or frozen",Red meat,Hungary,HU,34.39548371,3.640099117,NA,0.685004769,2.51E-02,NA,36.11179874,1.045185084,2.64E-02,0.172,1.68E-03,1.78E-09,0.166825553,2.92E-02,1.60E-02,10.1
1264,21170.92,"Other meat n.e.c., fresh, chilled or frozen",Red meat,Ireland,IE,34.39548371,3.640099117,NA,0.685004769,2.51E-02,NA,36.11179874,1.045185084,2.64E-02,0.172,1.68E-03,1.78E-09,0.166825553,2.92E-02,1.60E-02,10.1
1265,21170.92,"Other meat n.e.c., fresh, chilled or frozen",Red meat,Italy,IT,34.39548371,3.640099117,NA,0.685004769,2.51E-02,NA,36.11179874,1.045185084,2.64E-02,0.172,1.68E-03,1.78E-09,0.166825553,2.92E-02,1.60E-02,10.1
1266,1449.9,"Other oil seeds, n.e.c.",Oil crops,Ethiopia,ET,1.081236632,0.624858688,1.08E-03,0,1.55E-03,NA,7.449067004,8.52E-02,9.27E-03,1.032,0.974745237,1.45E-08,5.18E-03,5.77E-03,,
1267,1449.9,"Other oil seeds, n.e.c.",Oil crops,Portugal,PT,1.081236632,0.624858688,1.08E-03,0,1.55E-03,NA,7.449067004,8.52E-02,9.27E-03,1.032,0.974745237,1.45E-08,5.18E-03,5.77E-03,,
1268,1709.9,Other pulses n.e.c.,Pulses,Ethiopia,ET,0.298477664,0.237724513,2.39E-04,0,1.96E-04,NA,9.262003557,2.36E-02,2.67E-03,0.143,1.731481481,1.81E-08,8.13E-05,7.04E-03,,
1269,1709.9,Other pulses n.e.c.,Pulses,Canada,CA,0.264252203,0.157433991,1.76E-04,0,3.72E-04,NA,5.086728725,1.35E-02,2.67E-03,6.10E-02,1.731481481,1.69E-09,8.13E-05,1.20E-02,,
1270,1709.9,Other pulses n.e.c.,Pulses,Ireland,IE,0.264252203,0.157433991,1.76E-04,0,3.72E-04,NA,5.086728725,1.35E-02,2.67E-03,6.10E-02,1.731481481,1.69E-09,8.13E-05,1.20E-02,,
1271,1709.9,Other pulses n.e.c.,Pulses,Argentina,AR,0.298477664,0.237724513,2.39E-04,0,1.96E-04,NA,9.262003557,2.36E-02,2.67E-03,0.143,1.731481481,1.81E-08,8.13E-05,7.04E-03,,
1272,1709.9,Other pulses n.e.c.,Pulses,Kyrgyzstan,KG,0.264252203,0.157433991,1.76E-04,0,3.72E-04,NA,5.086728725,1.35E-02,2.67E-03,6.10E-02,1.731481481,1.69E-09,8.13E-05,1.20E-02,,
1273,1709.9,Other pulses n.e.c.,Pulses,USA,US,0.264252203,0.157433991,1.76E-04,0,3.72E-04,NA,5.086728725,1.35E-02,2.67E-03,6.10E-02,1.731481481,1.69E-09,8.13E-05,1.20E-02,,
1274,1319,"Other tropical fruits, n.e.c.",Fruits,Burkina Faso,BF,0.201710612,0.142968177,4.62E-04,0,1.65E-04,NA,2.8674164,0,0.112338858,2.00E-03,14.47513812,6.14E-10,0,0.673212023,,
1275,1319,"Other tropical fruits, n.e.c.",Fruits,Egypt,EG,0.201710612,0.142968177,4.62E-04,0,1.65E-04,NA,2.8674164,0,0.112338858,2.00E-03,14.47513812,6.14E-10,0,0.673212023,,
1276,1319,"Other tropical fruits, n.e.c.",Fruits,Mexico,MX,0.260785907,0.13011409,2.73E-04,0,4.49E-04,NA,0.240604282,1.07E-02,3.08E-03,3.30E-02,0.199636497,1.15E-10,6.49E-04,5.65E-02,,
1277,1319,"Other tropical fruits, n.e.c.",Fruits,Senegal,SN,0.201710612,0.142968177,4.62E-04,0,1.65E-04,NA,2.8674164,0,0.112338858,2.00E-03,14.47513812,6.14E-10,0,0.673212023,,
1278,1319,"Other tropical fruits, n.e.c.",Fruits,Thailand,TH,0.283500628,0.175744203,4.47E-04,0,3.46E-04,NA,0.254345363,6.61E-03,1.91E-03,0.595,0.199636497,1.41E-10,4.02E-04,5.97E-02,,
1279,1319,"Other tropical fruits, n.e.c.",Fruits,Spain,ES,0.283500628,0.175744203,4.47E-04,0,3.46E-04,NA,0.254345363,6.61E-03,1.91E-03,0.595,0.199636497,1.41E-10,4.02E-04,5.97E-02,,
1280,1241.9,"Other beans, green",Vegetables,Morocco,MA,0.126961817,7.09E-02,2.08E-04,0,1.82E-04,NA,0.532782081,2.06E-03,1.56E-03,0.211,0.292503596,1.04E-09,4.76E-05,4.05E-04,,
1281,1241.9,"Other beans, green",Vegetables,Netherlands,NL,0.18314856,8.06E-02,1.83E-04,0,3.56E-04,NA,0.983293838,3.14E-03,1.56E-03,8.20E-02,0.539828317,3.28E-11,4.76E-05,2.31E-03,,
1282,1491.02,Palm kernels [only calories],"Oil crops, tree",Sweden,SE,1.925630837,1.858946412,2.66E-04,0,2.15E-04,NA,0.581068329,5.52E-03,1.74E-03,0,0.151077766,1.09E-09,3.36E-04,0.136423222,,
1283,1491.02,Palm kernels [only calories],"Oil crops, tree",France,FR,1.925630837,1.858946412,2.66E-04,0,2.15E-04,NA,0.581068329,5.52E-03,1.74E-03,0,0.151077766,1.09E-09,3.36E-04,0.136423222,,
1284,1491.02,Palm kernels [only calories],"Oil crops, tree",Germany,DE,1.925630837,1.858946412,2.66E-04,0,2.15E-04,NA,0.581068329,5.52E-03,1.74E-03,0,0.151077766,1.09E-09,3.36E-04,0.136423222,,
1285,1491.02,Palm kernels [only calories],"Oil crops, tree",Poland,PL,1.925630837,1.858946412,2.66E-04,0,2.15E-04,NA,0.581068329,5.52E-03,1.74E-03,0,0.151077766,1.09E-09,3.36E-04,0.136423222,,
1286,1491.02,Palm kernels [only calories],"Oil crops, tree",Greece,GR,1.925630837,1.858946412,2.66E-04,0,2.15E-04,NA,0.581068329,5.52E-03,1.74E-03,0,0.151077766,1.09E-09,3.36E-04,0.136423222,,
1287,1491.02,Palm kernels [only calories],"Oil crops, tree",Hungary,HU,1.925630837,1.858946412,2.66E-04,0,2.15E-04,NA,0.581068329,5.52E-03,1.74E-03,0,0.151077766,1.09E-09,3.36E-04,0.136423222,,
1288,1491.02,Palm kernels [only calories],"Oil crops, tree",Ireland,IE,1.925630837,1.858946412,2.66E-04,0,2.15E-04,NA,0.581068329,5.52E-03,1.74E-03,0,0.151077766,1.09E-09,3.36E-04,0.136423222,,
1289,1491.02,Palm kernels [only calories],"Oil crops, tree",Spain,ES,1.925630837,1.858946412,2.66E-04,0,2.15E-04,NA,0.581068329,5.52E-03,1.74E-03,0,0.151077766,1.09E-09,3.36E-04,0.136423222,,
1290,1491.02,Palm kernels [only calories],"Oil crops, tree",Italy,IT,1.925630837,1.858946412,2.66E-04,0,2.15E-04,NA,0.581068329,5.52E-03,1.74E-03,0,0.151077766,1.09E-09,3.36E-04,0.136423222,,
1291,1342.01,Pears,Fruits,Portugal,PT,0.196831531,0.151471979,2.72E-04,0,1.36E-04,NA,0.625660854,3.04E-03,4.14E-04,0.281,0.701963397,1.22E-09,1.85E-04,8.72E-03,,
1292,1651,"Pepper (Piper spp.), raw",Vegetables,Bulgaria,BG,1.568582363,1.447295131,1.35E-03,0,2.97E-04,NA,20.07870854,3.99E-03,0,0.775,0.566120773,1.31E-08,2.43E-04,4.532768452,,
1293,1651,"Pepper (Piper spp.), raw",Vegetables,Sri Lanka,LK,1.568582363,1.447295131,1.35E-03,0,2.97E-04,NA,20.07870854,3.99E-03,0,0.775,0.566120773,1.31E-08,2.43E-04,4.532768452,,
1294,1321,Persimmons,Fruits,Israel,IL,0.274604005,0.220931789,6.12E-04,0,1.30E-04,NA,0.123236121,2.46E-03,3.70E-04,0.12,0.154678927,4.00E-11,1.50E-04,2.45E-02,,
1295,21170.01,Pigeon fresh meat,White meat,New Zealand,NZ,1.942259622,0.643551796,5.67E-04,4.40E-03,1.98E-03,NA,8.575451799,7.33E-02,8.97E-03,1.53E-02,0.259208293,4.43E-10,2.96E-02,8.64E-02,NA,NA
1296,1318,Pineapples,Fruits,Kenya,KE,0.319546238,0.174067881,3.46E-04,0,4.95E-04,NA,0.410085142,1.07E-02,3.08E-03,1.40E-02,0.199636497,2.28E-10,6.48E-04,9.63E-02,,
1297,1375,"Pistachios, in shell",Nuts,Iran,IR,1.914461856,1.206732937,1.63E-03,0,2.41E-03,NA,NA,NA,NA,NA,5.840901982,9.38E-09,NA,2.648519566,,
1298,1375,"Pistachios, in shell",Nuts,USA,US,1.563530459,0.87777877,1.45E-03,0,2.35E-03,NA,2.408327032,7.76E-02,0,2.089,1.96017,4.76E-10,4.72E-03,2.94E-02,,
1299,1375,"Pistachios, in shell",Nuts,Greece,GR,1.563530459,0.87777877,1.45E-03,0,2.35E-03,NA,2.408327032,7.76E-02,0,2.089,1.96017,4.76E-10,4.72E-03,2.94E-02,,
1300,1375,"Pistachios, in shell",Nuts,Italy,IT,1.563530459,0.87777877,1.45E-03,0,2.35E-03,NA,2.408327032,7.76E-02,0,2.089,1.96017,4.76E-10,4.72E-03,2.94E-02,,
1301,1375,"Pistachios, in shell",Nuts,Spain,ES,1.563530459,0.87777877,1.45E-03,0,2.35E-03,NA,2.408327032,7.76E-02,0,2.089,1.96017,4.76E-10,4.72E-03,2.94E-02,,
1302,1313,Plantains and others,Fruits,Colombia,CO,8.02E-02,4.91E-02,1.43E-04,0,9.85E-05,NA,0.19313192,0,1.93E-03,6.30E-02,1.228319011,1.43E-09,0,4.53E-02,,
1303,1194,Quinoa,Seeds,Bolivia,BO,11.33158706,10.80225325,8.59E-04,0,1.85E-03,NA,7.122405664,6.27E-02,2.14E-02,0.258,3.924957949,7.76E-09,3.81E-03,7.29E-02,,
1304,21114,Rabbit fresh meat,White meat,China,CN,1.639056221,0.652229529,6.52E-04,4.40E-03,2.13E-03,NA,6.047427833,7.84E-02,9.13E-03,2.53E-02,0.499948987,4.67E-10,3.21E-02,6.22E-02,12.5,10.1
1305,1353.01,Raspberries,Berries,Netherlands,NL,0.521201631,0.264681826,3.89E-04,0,8.97E-04,NA,1.479044892,2.84E-02,3.55E-03,0.123,0.198900842,4.93E-11,1.73E-03,0.444698511,,
1306,1353.01,Raspberries,Berries,Romania,RO,0.694665192,0.522117492,4.84E-04,0,5.79E-04,NA,4.768717215,2.84E-02,3.55E-03,3.90E-02,0.198900842,1.81E-10,1.73E-03,4.11702432,,
1307,1353.01,Raspberries,Berries,Morocco,MA,0.349663621,0.183805854,3.43E-04,0,5.70E-04,NA,0.51330697,2.84E-02,3.55E-03,7.70E-02,0.198900842,1.00E-09,1.73E-03,4.41E-02,,
1308,113,Rice,Cereals,Germany,DE,1.390732566,0.20452952,4.40E-04,0.04,3.41E-04,NA,1.495358408,1.91E-02,1.42E-02,0.725,6.41E-02,1.76E-09,8.64E-04,3.68E-03,,
1309,113,Rice,Cereals,Latvia,LV,1.390732566,0.20452952,4.40E-04,0.04,3.41E-04,NA,1.495358408,1.91E-02,1.42E-02,0.725,6.41E-02,1.76E-09,8.64E-04,3.68E-03,,
1310,113,Rice,Cereals,Poland,PL,1.390732566,0.20452952,4.40E-04,0.04,3.41E-04,NA,1.495358408,1.91E-02,1.42E-02,0.725,6.41E-02,1.76E-09,8.64E-04,3.68E-03,,
1311,113,Rice,Cereals,Sweden,SE,1.390732566,0.20452952,4.40E-04,0.04,3.41E-04,NA,1.495358408,1.91E-02,1.42E-02,0.725,6.41E-02,1.76E-09,8.64E-04,3.68E-03,,
1312,113,Rice,Cereals,UK,GB,1.390732566,0.20452952,4.40E-04,0.04,3.41E-04,NA,1.495358408,1.91E-02,1.42E-02,0.725,6.41E-02,1.76E-09,8.64E-04,3.68E-03,,
1313,1599.1,Roots and tubers nes,Roots,China,CN,0.296499793,0.228911395,1.10E-03,0,1.28E-04,NA,0.67387806,2.94E-03,1.19E-03,8.00E-03,0.162962963,1.30E-10,1.79E-04,4.09E-02,,
1314,1599.1,Roots and tubers nes,Roots,Egypt,EG,0.249489029,0.193847646,5.79E-04,0,1.41E-04,NA,0.594693667,2.94E-03,1.19E-03,1.00E-03,0.162962963,1.72E-10,1.79E-04,3.61E-02,,
1315,1599.1,Roots and tubers nes,Roots,Nicaragua,NI,0.221217563,0.175793591,3.57E-04,0,1.27E-04,NA,1.516497982,2.94E-03,1.19E-03,0.119,0.162962963,1.65E-09,1.79E-04,0.102172535,,
1316,1599.1,Roots and tubers nes,Roots,Togo,TG,0.249489029,0.193847646,5.79E-04,0,1.41E-04,NA,0.594693667,2.94E-03,1.19E-03,1.00E-03,0.162962963,1.72E-10,1.79E-04,3.61E-02,,
1317,1444,Sesame seed,Oil crops,Guatemala,GT,1.081236632,0.624858688,1.08E-03,0,1.55E-03,NA,7.449067004,8.52E-02,9.27E-03,1.032,0.974745237,1.45E-08,5.18E-03,5.77E-03,,
1318,1444,Sesame seed,Oil crops,India,IN,1.886899693,1.167439232,1.58E-03,0,2.46E-03,NA,32.18745977,8.52E-02,9.27E-03,0.926,0.974745237,2.09E-08,5.18E-03,0.375434531,,
1319,1444,Sesame seed,Oil crops,Nigeria,NG,1.081236632,0.624858688,1.08E-03,0,1.55E-03,NA,7.449067004,8.52E-02,9.27E-03,1.032,0.974745237,1.45E-08,5.18E-03,5.77E-03,,
1320,1444,Sesame seed,Oil crops,Pakistan,PK,1.886899693,1.167439232,1.58E-03,0,2.46E-03,NA,32.18745977,8.52E-02,9.27E-03,0.926,0.974745237,2.09E-08,5.18E-03,0.375434531,,
1321,21115,Sheep muscle,Red meat,New Zealand,NZ,34.39548371,3.640099117,NA,0.685004769,2.51E-02,NA,36.11179874,1.045185084,2.64E-02,0.172,1.68E-03,1.78E-09,0.166825553,2.92E-02,0.23,10.1
1322,141,Soya beans,Pulses,Paraguay,PY,0.235115259,0.161812399,2.85E-04,0,2.37E-04,NA,3.437441993,3.20E-02,1.72E-03,5.00E-03,0.316244663,3.52E-10,2.09E-04,3.59E-02,,
1323,1530,Sweet potatoes,Roots,Egypt,EG,0.249489029,0.193847646,5.79E-04,0,1.41E-04,NA,0.594693667,2.94E-03,1.19E-03,1.00E-03,0.162962963,1.72E-10,1.79E-04,3.61E-02,,
1324,1620,Tea leaves,Stimulants,China,CN,0.239167375,0.159689353,1.92E-04,0,2.70E-04,NA,3.00920214,3.99E-03,0,4.30E-02,0.566156588,5.79E-10,2.43E-04,0.679327383,,
1325,1620,Tea leaves,Stimulants,India,IN,0.793746402,0.71090631,2.82E-04,0,2.73E-04,NA,4.688452342,3.99E-03,0,0.292,0.566156588,3.05E-09,2.43E-04,1.058418116,,
1326,1620,Tea leaves,Stimulants,Indonesia,ID,0.239167375,0.159689353,1.92E-04,0,2.70E-04,NA,3.00920214,3.99E-03,0,4.30E-02,0.566156588,5.79E-10,2.43E-04,0.679327383,,
1327,1620,Tea leaves,Stimulants,Kenya,KE,0.574532177,0.519606234,3.41E-04,0,1.64E-04,NA,10.47142349,3.99E-03,0,0.143,0.566156588,2.07E-09,2.43E-04,2.363923852,,
1328,1620,Tea leaves,Stimulants,Sri Lanka,LK,0.793746402,0.71090631,2.82E-04,0,2.73E-04,NA,4.688452342,3.99E-03,0,0.292,0.566156588,3.05E-09,2.43E-04,1.058418116,,
1329,1234,"Tomatoes, average",Vegetables,Portugal,PT,0.111379144,7.07E-02,1.91E-04,0,1.28E-04,NA,0.119014748,2.70E-03,7.46E-04,2.30E-02,0.129441538,2.70E-10,1.64E-04,6.90E-03,,
1330,1191,Triticale,NA,Lithuania,LT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1331,1929.02,"True hemp, raw or retted",Other,Germany,DE,0.634331262,0.346325199,5.47E-04,0,9.95E-04,NA,6.024701276,5.30E-02,1.81E-02,4.10E-02,0.463901998,2.29E-10,3.22E-03,4.59E-02,,
1332,1929.02,"True hemp, raw or retted",Other,Latvia,LV,0.634331262,0.346325199,5.47E-04,0,9.95E-04,NA,6.024701276,5.30E-02,1.81E-02,4.10E-02,0.463901998,2.29E-10,3.22E-03,4.59E-02,,
1333,1929.02,"True hemp, raw or retted",Other,Sweden,SE,0.634331262,0.346325199,5.47E-04,0,9.95E-04,NA,6.024701276,5.30E-02,1.81E-02,4.10E-02,0.463901998,2.29E-10,3.22E-03,4.59E-02,,
1334,1929.02,"True hemp, raw or retted",Other,UK,GB,0.634331262,0.346325199,5.47E-04,0,9.95E-04,NA,6.024701276,5.30E-02,1.81E-02,4.10E-02,0.463901998,2.29E-10,3.22E-03,4.59E-02,,
