Long Code,Name,Short Code,,,,,,,
"A.19.01.001.007","Sandwich, meat and vegetable filling","A03ZG",,,,"Sandwich with meat and vegetable topping/filling","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.01.001.008","Sandwich, fish and vegetable filling","A03ZH",,,,"Sandwich with fish and vegetable topping/filling","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.01.002","Pizza and pizza-like pies","A03ZN",,,,"Pizza and pizza-like dishes","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.01.002.001","Pizza and pizza-like pies, cheese","A03ZP",,,,"Pizza and similar with cheese topping","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.01.002.002","Pizza and pizza-like pies, cheese, and vegetables","A03ZT",,,,"Pizza and similar with cheese, and vegetables","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.01.002.003","Pizza and pizza-like pies, cheese, and vegetables and fruits","A03ZV",,,,"Pizza and similar with cheese, and vegetables and fruits","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.01.002.004","Pizza and pizza-like pies, meat, and vegetables","A03ZX",,,,"Pizza and similar with meat, and vegetables","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.01.002.005","Pizza and pizza-like pies, cheese, meat, and vegetables","A03ZY",,,,"Pizza and similar with cheese, meat, and vegetables","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.01.002.006","Pizza and pizza-like pies, cheese, and mushrooms","A03ZZ",,,,"Pizza and similar with cheese, and mushrooms","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.01.002.007","Pizza and pizza-like pies, cheese, meat, and mushrooms","A040A",,,,"Pizza and similar with cheese, meat, and mushrooms","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.01.002.008","Pizza and pizza-like pies, cheese, meat, mushrooms, and vegetables","A040B",,,,"Pizza and similar with cheese, meat, mushrooms, and vegetables","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.01.003","Pasta, cooked","A040N",,,,"Pasta based dishes (cooked)","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.01.003.001","Pasta, cooked, with vegetables","A040R",,,,"Pasta, cooked, with vegetables","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.01.003.002","Pasta, cooked, with cheese/cream","A040S",,,,"Pasta, cooked, with cheese/cream","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.01.003.003","Pasta, cooked, with vegetables and cheese/cream","A040T",,,,"Pasta, cooked, with vegetables and cheese/cream","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.01.003.004","Pasta, cooked, meat filling","A040V",,,,"Pasta, filled with meat mix","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.01.003.005","Pasta, cooked, vegetable filling","A040X",,,,"Pasta, filled with vegetable mix","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.01.003.006","Pasta, cooked, meat and vegetable filling","A040Y",,,,"Pasta, filled with mixed or unspecified mix","Included in another FoodEx code",,
"A.19.02","Rice-based meals","A040Z",,,,"Rice based dishes","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.02.001","Rice and vegetables meal","A041G",,,,"Rice and vegetables meal","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.02.002","Rice and meat meal","A041H",,,,"Rice and meat meal","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.02.003","Rice, meat, and vegetables meal","A041J",,,,"Rice, meat, and vegetables meal","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.03","Potato based dishes","A03VD",,,,"Potato based dishes","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.03.001","Potatoes and vegetables meal","A03VH",,,,"Potatoes and vegetables meal","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.03.002","Potatoes and meat meal","A03VJ",,,,"Potatoes and meat meal","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.03.003","Potatoes, meat, and vegetables meal","A03VK",,,,"Potatoes, meat, and vegetables meal","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.03.004","Potatoes and cheese meal","A03VL",,,,"Potatoes and cheese meal","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.04","Beans-based meals","A03VM",,,,"Legumes based dishes","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.04.001","Beans and meat meal","A03VR",,,,"Beans and meat meal","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.04.002","Beans and vegetables meal","A03VS",,,,"Beans and vegetables meal","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.04.003","Beans, meat, and vegetables meal","A03VT",,,,"Beans, meat, and vegetables meal","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.05","Meat-based meals","A03VV",,,,"Meat based dishes","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.05.001","Meat burger","A03XF",,,,"Meat burger (no sandwich)","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.05.002","Meat balls","A03XG",,,,"Meat balls","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.05.003","Goulash","A03VX",,,,"Goulash","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.05.004","Meat stew","A03VY",,,,"Meat stew","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.06","Fish and seafood based meals","A03XJ",,,,"Fish and seafood based dishes","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.06.001","Fish and potatoes meal","A03XQ",,,,"Fish and potatoes meal","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.06.002","Fish and rice meal","A03XR",,,,"Fish and rice meal","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.06.003","Fish and vegetables meal","A03XS",,,,"Fish and vegetables meal","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.06.004","Seafood-based meals","A03XM",,,,"Seafood-based meals","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.07","Vegetable-based meals","A03XX",,,,"Vegetable based dishes","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.07.001","Mixed vegetables, grilled","A03YB",,,,"Mixed vegetables, grilled","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.07.002","Mixed vegetables, fried","A03YC",,,,"Mixed vegetables, fried","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.07.003","Mixed vegetables, braised","A03YD",,,,"Mixed vegetables, braised","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.07.004","Mixed vegetables, boiled","A03YE",,,,"Mixed vegetables, boiled","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.07.005","Vegetables, gratinated","A03YF",,,,"Vegetables, gratinated","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.07.006","Vegetable soufflé","A03YG",,,,"Vegetable soufflé","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.07.007","Ratatouille","A03YH",,,,"Ratatouille","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.08","Egg-based meal (e.g., omelette)","A03YJ",,,,"Egg based dishes","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.08.001","Omelette, plain","A03YN",,,,"Omelette, plain","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.08.002","Omelette with bacon","A03YP",,,,"Omelette with bacon","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.08.003","Omelette with cheese","A03YK",,,,"Cheese omelette","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.08.004","Omelette with vegetables","A03YQ",,,,"Omelette with vegetables","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.08.005","Omelette with mushrooms","A03YR",,,,"Omelette with mushrooms","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.08.006","Fried eggs","A032C",,,,"Fried eggs","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.08.007","Poached eggs","A032D",,,,"Poached eggs","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.09","Mushroom-based meals","A03VY",,,,"Mushroom based dishes","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.10","Ready to eat soups","A03XJ",,,,"Soups","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.10.001","Vegetable/herb soup","A041S",,,,"Other vegetable soup","Included in another FoodEx code",,
"A.19.10.002","Grain soup","A041Y",,,,"Grain soup","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.10.003","Potato soup","A041P",,,,"Potato soup","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.10.004","Meat/poultry soup","A041T",,,,"Meat/poultry soup","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.10.005","Fish soup","A041X",,,,"Fish soup","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.10.006","Legume (beans) soup","A041Q",,,,"Legume (beans) soup","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.10.007","Milk product/egg soup","A041Z",,,,"Milk product/egg soup","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.10.008","Mushroom soup","A041R",,,,"Mushroom soup","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.10.009","Fruit soup","A042A",,,,"Fruit soup","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.11","Prepared salads","A042B",,,,"Salads","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.11.001","Prepared green salad","A042C",,,,"Mixed green salad","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.11.002","Prepared mixed vegetable salad","A042D",,,,"Mixed vegetable salad","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.11.003","Prepared potato salad","A03VG",,,,"Prepared potato salad","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.11.004","Prepared pasta salad","A042H",,,,"Prepared pasta salad","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.11.005","Prepared rice salad","A042J",,,,"Prepared rice salad","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.11.006","Prepared legume (beans) salad","A042G",,,,"Prepared legume (beans) salad","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.11.007","Prepared nut salad","A042K",,,,"Prepared nut salad","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.11.008","Prepared meat salad","A042L",,,,"Prepared meat salad","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.11.009","Prepared fish salad","A03XP",,,,"Prepared fish salad","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.19.11.010","Prepared mixed egg/meat/fish/vegetable salad","A042M",,,,"Prepared mixed egg/meat/fish/vegetable salad","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.20","Snacks, desserts, and other foods","A04QZ","A02PV","A04PD","A02PZ",,"No exact matching of codes between FoodEx1 and FoodEx2",,
"A.20.01","Snack food","A04QZ","A011L","A011T",,,"No exact matching of codes between FoodEx1 and FoodEx2",,
"A.20.01.001","Potato crisps","A011L",,,,"Potato crisps (chips)","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.20.01.002","Corn chips","A00FC",,,,"Corn chips","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.20.01.003","Tortilla chips","A00FD",,,,"Tortilla chips","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.20.01.004","Corn curls","A00FE",,,,"Corn curls","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.20.01.005","Popcorn","A00DC",,,,"Popcorn (maize, popped)","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.20.01.006","Pretzels","A005V",,,,"Pretzels","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.20.01.007","Fish-based snacks","A00FB",,,,"Other cereal-based snacks","Included in another FoodEx code",,
"A.20.01.008","Seafood chips","A00FB",,,,"Other cereal-based snacks","Included in another FoodEx code",,
"A.20.01.009","Cheese puffs","A00FB",,,,"Other cereal-based snacks","Included in another FoodEx code",,
"A.20.02","Ices and desserts","A02PZ","A04PD",,,,"No exact matching of codes between FoodEx1 and FoodEx2",,
"A.20.02.001","Ice cream, milk-based","A02QA",,,,"Ice cream, milk-based","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.20.02.002","Ice cream, not milk-based","A02QB",,,,"Ice cream, milk-imitate based","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.20.02.003","Starchy pudding","A02PY",,,,"Starchy pudding","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.20.02.004","Custard","A02PX",,,,"Custard","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.20.02.005","Sorbet","A036K",,,,"Sorbet","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.20.02.006","Gelatine dessert","A036H",,,,"Gelatine dessert","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.20.02.007","Granita","A036L",,,,"Granita","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.20.03","Other foods (foods which cannot be included in any other group)","A0B6Z",,,,"Food","Included in another FoodEx code",,
"-","Legumes, beans, green, with pods","A00PB",,,,"Legumes, vegetable fresh","Exact matching of codes between FoodEx1 and FoodEx2",,
"-","Beans, green, with pods","A00PC",,,,"Beans, green with pods","Exact matching of codes between FoodEx1 and FoodEx2",,
"-","Peas, green, with pods","A00PX",,,,"Peas (with pods)","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.17.02","Infant formulae, liquid","A03QE",,,,"Infant formulae, liquid","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.17.02.001","Infant formula, milk-based, liquid","A03QF",,,,"Infant formula, milk-based, liquid","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.17.02.002","Infant formula, hypoallergenic, liquid","A03QJ",,,,"Infant formula, based on protein hydrolysates, liquid","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.17.02.003","Infant formula, soya-based, liquid","A03QG",,,,"Infant formula, soya-based, liquid","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.17.02.004","Infant formula, milk and soya-based, liquid","A03QH",,,,"Infant formula, milk and soya-based, liquid","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.17.02.005","Infant formula, based on protein hydrolysates, liquid","A03QJ",,,,"Infant formula, based on protein hydrolysates, liquid","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.17.04","Follow-on formulae, liquid","A03QQ",,,,"Follow-on formulae, liquid","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.17.04.001","Follow-on formula, milk-based, liquid","A03QR",,,,"Follow-on formula, milk-based, liquid","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.17.04.002","Follow-on formula, hypoallergenic, liquid","A03QV",,,,"Follow-on formula, based on protein hydrolysates, liquid","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.17.04.003","Follow-on formula, soya-based, liquid","A03QS",,,,"Follow-on formula, soya-based, liquid","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.17.04.004","Follow-on formula, milk and soya-based, liquid","A03QT",,,,"Follow-on formula, milk and soya-based, liquid","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.17.04.005","Follow-on formula, based on protein hydrolysates, liquid","A03QV",,,,"Follow-on formula, based on protein hydrolysates, liquid","Exact matching of codes between FoodEx1 and FoodEx2",,
"-","Bonito","A02DS",,,,"Bonito","Exact matching of codes between FoodEx1 and FoodEx2",,
"-","Tuna, bullet","A07Y1",,,,"Bullet tuna","Exact matching of codes between FoodEx1 and FoodEx2",,
