"SLV-code","Livsmedelsnamn","Råvara nivå 1","Andel","Inkluderar","Tillagningsprocess nivå 1","Konverteringsfaktor nivå 1","Publikation nivå 1","Foodex2 nivå 1","Rå mängd beräknad","Beräkning rå mängd","Råvara nivå 2","Tillagningsprocess nivå 2","Konverteringsfaktor nivå 2","Publikation nivå 2","Foodex2 nivå 2","Kommentar"
"1356","Fiskpaté m. räkor","Smör",1,NA,"Tillagad, adderad","1","Användarhjälp - Riktlinjer för beräknade livsmedel","A039C","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"1356","Fiskpaté m. räkor","Salt",1,"Havssalt, mineralsalt","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A042P","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"1356","Fiskpaté m. räkor","Gräslök",1,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A00XD","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"1356","Fiskpaté m. räkor","Potatismjöl",1,"potatisflingor, potatisstärkelse","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A011F","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"1356","Fiskpaté m. räkor","Citron",1,NA,"Rå","1","Guidance document on the conversion of foods coded according to FoodEx into raw agricultural commodities (RACs), EU project ACROPOLIS WP2, Deliverable 2.2, Polly E. Boon, June 2011","A03AH","1","1 * 1,60",NA,NA,NA,NA,NA,NA
"1356","Fiskpaté m. räkor","Dill",1,NA,"Rå, tillagad","1","Guidance document on the conversion of foods coded according to FoodEx into raw agricultural commodities (RACs), EU project ACROPOLIS WP2, Deliverable 2.2, Polly E. Boon, June 2011","A00XH","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"1358","Fiskgratäng m dillsås","Citron",2,NA,"Rå","1","Guidance document on the conversion of foods coded according to FoodEx into raw agricultural commodities (RACs), EU project ACROPOLIS WP2, Deliverable 2.2, Polly E. Boon, June 2011","A03AH","2","2 * 1,60",NA,NA,NA,NA,NA,NA
"1358","Fiskgratäng m dillsås","Mjölk fett 1-2,5 %",34,NA,"Rå, tillagad","1","-","A02LZ","34","34 * 1,00",NA,NA,NA,NA,NA,"Faktor = logisk slutledning"
"1358","Fiskgratäng m dillsås","Grädde fett >31%",14,"vispgrädde","Rå, tillagad","1","-","A02MK#F07.A074F","14","14 * 1,00","Mjölk","Rå, tillagad","10","SLV - Riktlinjer för livsmedel","A02LY","Faktor = logisk slutledning"
"Faktor för nivå 2 beräknad utifrån att 100g mjölk med fetthalt 4% ger 10 g grädde med 40% fetthalt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358","Fiskgratäng m dillsås","Torsk",11,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A02BV","11","11 * 1,00",NA,NA,NA,NA,NA,"Faktor = logisk slutledning"
"1358","Fiskgratäng m dillsås","Alaska pollock",8,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A02BV","8","8 * 1,00",NA,NA,NA,NA,NA,"Faktor = logisk slutledning, saknar egen FoodEx2"
"1358","Fiskgratäng m dillsås","Pangasiusmal",7,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A027J","7","7 * 1,00",NA,NA,NA,NA,NA,"Faktor = logisk slutledning"
"1358","Fiskgratäng m dillsås","Morot",5,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00QH","5","5 * 1,00",NA,NA,NA,NA,NA,NA
"1358","Fiskgratäng m dillsås","Sej",5,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A02BV","5","5 * 1,00",NA,NA,NA,NA,NA,"Faktor = logisk slutledning"
"1358","Fiskgratäng m dillsås","Fett vegetabiliskt fett och olja",3,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A036V","3","3 * 1,00",NA,NA,NA,NA,NA,"Faktor = logisk slutledning"
"1358","Fiskgratäng m dillsås","Lök (gul, röd)",3,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00HC","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"1358","Fiskgratäng m dillsås","Rödspätta",3,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A02BC","3","3 * 1,00",NA,NA,NA,NA,NA,"Faktor = logisk slutledning"
"1358","Fiskgratäng m dillsås","Dill",2,NA,"Rå, tillagad","1","Guidance document on the conversion of foods coded according to FoodEx into raw agricultural commodities (RACs), EU project ACROPOLIS WP2, Deliverable 2.2, Polly E. Boon, June 2011","A00XH","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"1358","Fiskgratäng m dillsås","Hoki",2,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A02BV","2","2 * 1,00",NA,NA,NA,NA,NA,"Faktor = logisk slutledning, saknar egen FoodEx2"
"1358","Fiskgratäng m dillsås","Flundra",1,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A02AT","1","1 * 1,00",NA,NA,NA,NA,NA,"Faktor = logisk slutledning"
"1363","Sushi nigiri m. lax","Ris, korn",50,"Vildris","Tillagad","0.4","Retentionsfaktorer för beräknade livsmedel, näringsämnen/Bognar","A003D","20","50 * 0,40",NA,NA,NA,NA,NA,NA
"1363","Sushi nigiri m. lax","Lax",39,NA,"Rå","1","SLV - Riktlinjer för livsmedel","A0C75","39","39 * 1,00",NA,NA,NA,NA,NA,NA
"1363","Sushi nigiri m. lax","Vinäger",5,"Äppelcidervinäger, rödvinsvinäger, Ättiksyra","Rå, tillagad","1","-","A044M","5","5 * 1,00",NA,NA,NA,NA,NA,NA
"1363","Sushi nigiri m. lax","Pepparrot",3,NA,"Rå","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00QK","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"1363","Sushi nigiri m. lax","Socker",3,"Råsocker, farinsocker, invertsocker, sockerkulör","Rå","1","SLV - Riktlinjer för livsmedel","A032H","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"1364","Sushi nigiri m. hälleflundra","Ris, korn",54,"Vildris","Tillagad","0.4","Retentionsfaktorer för beräknade livsmedel, näringsämnen/Bognar","A003D","21.6","54 * 0,40",NA,NA,NA,NA,NA,NA
"1364","Sushi nigiri m. hälleflundra","Hälleflundra",35,NA,"Rå","1","SLV - Riktlinjer för livsmedel","A02AY","35","35 * 1,00",NA,NA,NA,NA,NA,NA
"1364","Sushi nigiri m. hälleflundra","Vinäger",5,"Äppelcidervinäger, rödvinsvinäger, Ättiksyra","Rå, tillagad","1","-","A044M","5","5 * 1,00",NA,NA,NA,NA,NA,NA
"1364","Sushi nigiri m. hälleflundra","Pepparrot",3,NA,"Rå","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00QK","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"1364","Sushi nigiri m. hälleflundra","Socker",3,"Råsocker, farinsocker, invertsocker, sockerkulör","Rå","1","SLV - Riktlinjer för livsmedel","A032H","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"1365","Sushi nigiri m. tonfisk","Ris, korn",64,"Vildris","Tillagad","0.4","Retentionsfaktorer för beräknade livsmedel, näringsämnen/Bognar","A003D","25.6","64 * 0,40",NA,NA,NA,NA,NA,NA
"1365","Sushi nigiri m. tonfisk","Tonfisk",26,NA,"Rå","1","SLV - Riktlinjer för livsmedel","A02DX","26","26 * 1,00",NA,NA,NA,NA,NA,NA
"1365","Sushi nigiri m. tonfisk","Pepparrot",4,NA,"Rå","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00QK","4","4 * 1,00",NA,NA,NA,NA,NA,NA
"1365","Sushi nigiri m. tonfisk","Vinäger",3,"Äppelcidervinäger, rödvinsvinäger, Ättiksyra","Rå, tillagad","1","-","A044M","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"1365","Sushi nigiri m. tonfisk","Socker",3,"Råsocker, farinsocker, invertsocker, sockerkulör","Rå","1","SLV - Riktlinjer för livsmedel","A032H","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"1366","Sushi rulle m. crabfish gurka","Ris, korn",63,"Vildris","Tillagad","0.4","Retentionsfaktorer för beräknade livsmedel, näringsämnen/Bognar","A003D","25.2","63 * 0,40",NA,NA,NA,NA,NA,NA
"1366","Sushi rulle m. crabfish gurka","Gurka",10,NA,"Rå","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00JM","10","10 * 1,00",NA,NA,NA,NA,NA,NA
"1366","Sushi rulle m. crabfish gurka","Torsk",9,NA,"Rå","1","SLV - Riktlinjer för livsmedel","A02BV","9","9 * 1,00",NA,NA,NA,NA,NA,NA
"1366","Sushi rulle m. crabfish gurka","Vinäger",6,"Äppelcidervinäger, rödvinsvinäger, Ättiksyra","Rå, tillagad","1","-","A044M","6","6 * 1,00",NA,NA,NA,NA,NA,NA
"1366","Sushi rulle m. crabfish gurka","Vatten",5,NA,"Rå","1","SLV - Riktlinjer för livsmedel","A03DL","5","5 * 1,00",NA,NA,NA,NA,NA,NA
"1366","Sushi rulle m. crabfish gurka","Socker",3,"Råsocker, farinsocker, invertsocker, sockerkulör","Rå","1","SLV - Riktlinjer för livsmedel","A032H","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"1366","Sushi rulle m. crabfish gurka","Övrigt",2,"Salt, kryddor, bakpulver, hjorthornssalt, surdegspulver etc","Rå","1","SLV - Riktlinjer för livsmedel","A042Z_R","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"1366","Sushi rulle m. crabfish gurka","Krabba",2,NA,"Tillagad","1.3","Yield factors – sammanställning av försök vid Livsmedelsverket (2013)  Öhrvik V","A02FF","2.6","2 * 1,30",NA,NA,NA,NA,NA,NA
"1368","Sushi ospec.","Ris, korn",56,"Vildris","Tillagad","0.4","Retentionsfaktorer för beräknade livsmedel, näringsämnen/Bognar","A003D","22.4","56 * 0,40",NA,NA,NA,NA,NA,NA
"1368","Sushi ospec.","Lax",13,NA,"Rå","1","SLV - Riktlinjer för livsmedel","A0C75","13","13 * 1,00",NA,NA,NA,NA,NA,NA
"1368","Sushi ospec.","Vinäger",6,"Äppelcidervinäger, rödvinsvinäger, Ättiksyra","Rå, tillagad","1","-","A044M","6","6 * 1,00",NA,NA,NA,NA,NA,NA
"1368","Sushi ospec.","Hälleflundra",6,NA,"Rå","1","SLV - Riktlinjer för livsmedel","A02AY","6","6 * 1,00",NA,NA,NA,NA,NA,NA
"1368","Sushi ospec.","Tonfisk",5,NA,"Rå","1","SLV - Riktlinjer för livsmedel","A02DX","5","5 * 1,00",NA,NA,NA,NA,NA,NA
"1368","Sushi ospec.","Gurka",3,NA,"Rå","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00JM","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"1368","Sushi ospec.","Torsk",3,NA,"Rå","1","SLV - Riktlinjer för livsmedel","A02BV","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"1368","Sushi ospec.","Socker",3,"Råsocker, farinsocker, invertsocker, sockerkulör","Rå","1","SLV - Riktlinjer för livsmedel","A032H","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"1368","Sushi ospec.","Pepparrot",2,NA,"Rå","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00QK","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"1368","Sushi ospec.","Vatten",2,NA,"Rå","1","SLV - Riktlinjer för livsmedel","A03DL","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"1368","Sushi ospec.","Krabba",1,NA,"Tillagad","1.3","Yield factors – sammanställning av försök vid Livsmedelsverket (2013)  Öhrvik V","A02FF","1.3","1 * 1,30",NA,NA,NA,NA,NA,NA
"1370","Gryta fiskgryta m. tomat purjolök morötter fänkål ärter","Tomat krossad",27,"tomatkross, krossad tomat,","Tillagad","1.2","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00HQ","32.4","27 * 1,20",NA,NA,NA,NA,NA,NA
"1370","Gryta fiskgryta m. tomat purjolök morötter fänkål ärter","Ärter utan skida (utgångsläge rå)",10,"trädgårdsärt, grönärt, rödvial","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A012G","10","10 * 1,00",NA,NA,NA,NA,NA,NA
"1370","Gryta fiskgryta m. tomat purjolök morötter fänkål ärter","Torsk",10,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A02BV","10","10 * 1,00",NA,NA,NA,NA,NA,NA
"1370","Gryta fiskgryta m. tomat purjolök morötter fänkål ärter","Sej",10,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A02BV","10","10 * 1,00",NA,NA,NA,NA,NA,NA
"1370","Gryta fiskgryta m. tomat purjolök morötter fänkål ärter","Kolja",10,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A02BV","10","10 * 1,00",NA,NA,NA,NA,NA,NA
"1370","Gryta fiskgryta m. tomat purjolök morötter fänkål ärter","Vitling",10,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A02BV","10","10 * 1,00",NA,NA,NA,NA,NA,NA
"1370","Gryta fiskgryta m. tomat purjolök morötter fänkål ärter","Purjolök",9,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00SB","9","9 * 1,00",NA,NA,NA,NA,NA,NA
"1370","Gryta fiskgryta m. tomat purjolök morötter fänkål ärter","Morot",5,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00QH","5","5 * 1,00",NA,NA,NA,NA,NA,NA
"1370","Gryta fiskgryta m. tomat purjolök morötter fänkål ärter","Fänkål",3,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A00SA","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"1370","Gryta fiskgryta m. tomat purjolök morötter fänkål ärter","Vatten",3,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A03DL","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"1370","Gryta fiskgryta m. tomat purjolök morötter fänkål ärter","Fett vegetabiliskt fett och olja",2,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A036V","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"1370","Gryta fiskgryta m. tomat purjolök morötter fänkål ärter","Salt",1,"Havssalt, mineralsalt","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A042P","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"1370","Gryta fiskgryta m. tomat purjolök morötter fänkål ärter","Övrigt",0,"Salt, kryddor, bakpulver, hjorthornssalt, surdegspulver etc","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A042Z_R","0","0 * 1,00",NA,NA,NA,NA,NA,NA
"1371","Fisk m. mandel ströbröd frysvara","Fisk vit",79,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A02BV","79","79 * 1,00",NA,NA,NA,NA,NA,NA
"1371","Fisk m. mandel ströbröd frysvara","Vete, siktat",7,NA,"Tillagad, adderad","1","-","A003Y","7","7 * 1,00",NA,NA,NA,NA,NA,NA
"1371","Fisk m. mandel ströbröd frysvara","Smör",3,NA,"Tillagad, adderad","1","Användarhjälp - Riktlinjer för beräknade livsmedel","A039C","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"1371","Fisk m. mandel ströbröd frysvara","Fett matfettsblandning",3,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A04RT","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"1371","Fisk m. mandel ströbröd frysvara","Salt",1,"Havssalt, mineralsalt","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A042P","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"1371","Fisk m. mandel ströbröd frysvara","Persilja",1,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A00YE","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"1371","Fisk m. mandel ströbröd frysvara","Mandel",6,"sötmandel, bittermandel","Torkad","1","SLV - Riktlinjer för livsmedel","A014F","6","6 * 1,00",NA,NA,NA,NA,NA,NA
"1372","Fiskgratäng m. potatismos dillsås tillagad frysvara","Potatis",40,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A00ZX","40","40 * 1,00",NA,NA,NA,NA,NA,NA
"1372","Fiskgratäng m. potatismos dillsås tillagad frysvara","Alaska pollock",29,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A02BV","29","29 * 1,00",NA,NA,NA,NA,NA,NA
"1372","Fiskgratäng m. potatismos dillsås tillagad frysvara","Mjölk fett < 1 %",15,NA,"Rå, tillagad","1","-","A02MA","15","15 * 1,00",NA,NA,NA,NA,NA,NA
"1372","Fiskgratäng m. potatismos dillsås tillagad frysvara","Vatten",5,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A03DL","5","5 * 1,00",NA,NA,NA,NA,NA,NA
"1372","Fiskgratäng m. potatismos dillsås tillagad frysvara","Lök (gul, röd)",3,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00HC","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"1372","Fiskgratäng m. potatismos dillsås tillagad frysvara","Olja rapsolja",2,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A036V","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"1372","Fiskgratäng m. potatismos dillsås tillagad frysvara","Smör",1,NA,"Tillagad, adderad","1","Användarhjälp - Riktlinjer för beräknade livsmedel","A039C","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"1372","Fiskgratäng m. potatismos dillsås tillagad frysvara","Mjölkpulver",1,NA,"Rå, tillagad","1","-","A02PK","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"1372","Fiskgratäng m. potatismos dillsås tillagad frysvara","Grädde fett >31%",1,"vispgrädde","Rå, tillagad","1","-","A02MK#F07.A074F","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"1372","Fiskgratäng m. potatismos dillsås tillagad frysvara","Citron",1,NA,"Rå","1","Guidance document on the conversion of foods coded according to FoodEx into raw agricultural commodities (RACs), EU project ACROPOLIS WP2, Deliverable 2.2, Polly E. Boon, June 2011","A03AH","1","1 * 1,60",NA,NA,NA,NA,NA,NA
"1372","Fiskgratäng m. potatismos dillsås tillagad frysvara","Salt",1,"Havssalt, mineralsalt","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A042P","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"1372","Fiskgratäng m. potatismos dillsås tillagad frysvara","Äggula",1,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A031S","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"1378","Påläggskaviar original","Fiskrom",46,"torskrom, löjrom, sikrom","Rå","1","SLV - Riktlinjer för livsmedel","A0F7F","46","46 * 1,00",NA,NA,NA,NA,NA,NA
"1378","Påläggskaviar original","Olja rapsolja",20,NA,"Rå","1","SLV - Riktlinjer för livsmedel","A036V","20","20 * 1,00",NA,NA,NA,NA,NA,NA
"1378","Påläggskaviar original","Socker",13,"Råsocker, farinsocker, invertsocker, sockerkulör","Rå","1","SLV - Riktlinjer för livsmedel","A032H","13","13 * 1,00",NA,NA,NA,NA,NA,NA
"1378","Påläggskaviar original","Tomat",6,NA,"Pure","3.2","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00HQ","19.2","6 * 3,20",NA,NA,NA,NA,NA,NA
"1378","Påläggskaviar original","Salt",6,"Havssalt, mineralsalt","Rå","1","SLV - Riktlinjer för livsmedel","A042P","6","6 * 1,00",NA,NA,NA,NA,NA,NA
"1378","Påläggskaviar original","Potatismjöl",5,"potatisflingor, potatisstärkelse","Rå","1","SLV - Riktlinjer för livsmedel","A011F","5","5 * 1,00",NA,NA,NA,NA,NA,NA
"1378","Påläggskaviar original","Vatten",3,NA,"Rå","1","SLV - Riktlinjer för livsmedel","A03DL","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"1378","Påläggskaviar original","Övrigt",1,"Salt, kryddor, bakpulver, hjorthornssalt, surdegspulver etc","Rå","1","SLV - Riktlinjer för livsmedel","A042Z_R","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"1381","Stenbitsrom","Fiskrom",87,"torskrom, löjrom, sikrom","Rå","1","SLV - Riktlinjer för livsmedel","A0F7F","87","87 * 1,00",NA,NA,NA,NA,NA,NA
"1381","Stenbitsrom","Salt",6,"Havssalt, mineralsalt","Rå","1","SLV - Riktlinjer för livsmedel","A042P","6","6 * 1,00",NA,NA,NA,NA,NA,NA
"1381","Stenbitsrom","Vatten",5,NA,"Rå","1","SLV - Riktlinjer för livsmedel","A03DL","5","5 * 1,00",NA,NA,NA,NA,NA,NA
"1381","Stenbitsrom","Övrigt",2,"Salt, kryddor, bakpulver, hjorthornssalt, surdegspulver etc","Rå","1","SLV - Riktlinjer för livsmedel","A042Z_R","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"1394","Kräfta kokt","Kräfta",100,NA,"Tillagad","1.1","-","A02FG","110","100 * 1,10",NA,NA,NA,NA,NA,NA
"1395","Räka kokt","Räkor",100,NA,"Tillagad","1","Retentionsfaktorer för beräknade livsmedel, näringsämnen/Bognar","A02GB","100","100 * 1,00",NA,NA,NA,NA,NA,NA
"1396","Hummer kokt el. konserv.","Hummer",100,NA,"Tillagad","1.1","Retentionsfaktorer för beräknade livsmedel, näringsämnen/Bognar","A02FR","110","100 * 1,10",NA,NA,NA,NA,NA,NA
"1397","Krabba kokt","Krabba",100,NA,"Tillagad","1.3","Yield factors – sammanställning av försök vid Livsmedelsverket (2013)  Öhrvik V","A02FF","130","100 * 1,30",NA,NA,NA,NA,NA,NA
"1400","Räka konserv. u. lag","Räkor",100,NA,"Tillagad","1","Retentionsfaktorer för beräknade livsmedel, näringsämnen/Bognar","A02GB","100","100 * 1,00",NA,NA,NA,NA,NA,NA
"1403","Havskräfta kokt","Kräfta",100,NA,"Tillagad","1.1","-","A02FG","110","100 * 1,10",NA,NA,NA,NA,NA,NA
"1406","Räka friterad tillagad på restaurang","Räkor",46,NA,"Tillagad","1","Retentionsfaktorer för beräknade livsmedel, näringsämnen/Bognar","A02GB","46","46 * 1,00",NA,NA,NA,NA,NA,NA
"1406","Räka friterad tillagad på restaurang","Fett vegetabiliskt fett och olja",28,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A036V","28","28 * 1,00",NA,NA,NA,NA,NA,NA
"1406","Räka friterad tillagad på restaurang","Vete, siktat",10,NA,"Tillagad, adderad","1","-","A003Y","10","10 * 1,00",NA,NA,NA,NA,NA,NA
"1406","Räka friterad tillagad på restaurang","Öl korn",6,"Humle, malt","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A043N","6","6 * 1,00",NA,NA,NA,NA,NA,NA
"1406","Räka friterad tillagad på restaurang","Vatten",6,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A03DL","6","6 * 1,00",NA,NA,NA,NA,NA,NA
"1406","Räka friterad tillagad på restaurang","Äggvita",3,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A031T","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"1406","Räka friterad tillagad på restaurang","Salt",1,"Havssalt, mineralsalt","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A042P","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"1411","Räka stuvad","Vatten",44,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A03DL","44","44 * 1,00",NA,NA,NA,NA,NA,NA
"1411","Räka stuvad","Räkor",29,NA,"Tillagad","1","Retentionsfaktorer för beräknade livsmedel, näringsämnen/Bognar","A02GB","29","29 * 1,00",NA,NA,NA,NA,NA,NA
"1411","Räka stuvad","Grädde fett >31%",10,"vispgrädde","Rå, tillagad","1","-","A02MK#F07.A074F","10","10 * 1,00",NA,NA,NA,NA,NA,NA
"1411","Räka stuvad","Grädde fett <15%",4,"matlagningsgrädde","Rå, tillagad","1","SLV - Riktlinjer för livsmedel","A02MK#F07.A074F","4","4 * 1,00",NA,NA,NA,NA,NA,NA
"1411","Räka stuvad","Fett matfettsblandning",4,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A04RT","4","4 * 1,00",NA,NA,NA,NA,NA,NA
"1411","Räka stuvad","Vete, siktat",4,NA,"Tillagad, adderad","1","-","A003Y","4","4 * 1,00",NA,NA,NA,NA,NA,NA
"1411","Räka stuvad","Citron",2,NA,"Rå","1","Guidance document on the conversion of foods coded according to FoodEx into raw agricultural commodities (RACs), EU project ACROPOLIS WP2, Deliverable 2.2, Polly E. Boon, June 2011","A03AH","2","2 * 1,60",NA,NA,NA,NA,NA,NA
"1411","Räka stuvad","Grädde fett 16-30%",1,"mellangrädde","Rå, tillagad","1","SLV - Riktlinjer för livsmedel","A02MK#F07.A074F","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"1411","Räka stuvad","Dill",1,NA,"Rå, tillagad","1","Guidance document on the conversion of foods coded according to FoodEx into raw agricultural commodities (RACs), EU project ACROPOLIS WP2, Deliverable 2.2, Polly E. Boon, June 2011","A00XH","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"1411","Räka stuvad","Salt",1,"Havssalt, mineralsalt","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A042P","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"1415","Fiskpastej","Olja rapsolja",40,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A036V","40","40 * 1,00",NA,NA,NA,NA,NA,NA
"1415","Fiskpastej","Makrill",13,NA,"Tillagad","1.3","Yield factors – sammanställning av försök vid Livsmedelsverket (2013)  Öhrvik V","A02CT","16.9","13 * 1,30",NA,NA,NA,NA,NA,NA
"1415","Fiskpastej","Tonfisk",12,NA,"Tillagad","1.3","Yield factors – sammanställning av försök vid Livsmedelsverket (2013)  Öhrvik V","A02DX","15.6","12 * 1,30",NA,NA,NA,NA,NA,NA
"1415","Fiskpastej","Lax",10,NA,"Tillagad","1.2","Yield factors – sammanställning av försök vid Livsmedelsverket (2013)  Öhrvik V","A0C75","12","10 * 1,20",NA,NA,NA,NA,NA,NA
"1415","Fiskpastej","Vatten",10,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A03DL","10","10 * 1,00",NA,NA,NA,NA,NA,NA
"1415","Fiskpastej","Fiskrom",4,"torskrom, löjrom, sikrom","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A0F7F","4","4 * 1,00",NA,NA,NA,NA,NA,NA
